prediction_id,signal_date,expected_buy_date,expected_exit_date,ts_code,name,stage,source_rank,d_close,recommended_max_price,max_auction_change_pct,predicted_net_return,predicted_return_lcb,predicted_return_ucb,predicted_fill_probability,predicted_profit_probability,predicted_big_loss_probability,conservative_ev,selected,action,price_action,model_ready,model_promoted,model_reason,model_version,generated_at_utc,source_snapshot_sha256,feature_contract,actual_buy_date,actual_buy_price,actual_exit_date,actual_exit_price,actual_gross_return,actual_net_return,truth_source,verification_status,actual_fill,actual_fill_reason,price_guidance_success,direction_success,trade_success,risk_prediction_success,forecast_error,correct_rejection,missed_opportunity,exit_reason
20260715-002382.SZ-auction_v3_walkforward_3,20260715,20260716,20260717,002382.SZ,蓝帆医疗,1→2,46.0,5.96,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,5.96,20260717,5.72,-0.04026845637583898,-0.044768456375838976,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260715-603336.SH-auction_v3_walkforward_3,20260715,20260716,20260717,603336.SH,宏辉果蔬,1→2,47.0,8.5,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,8.5,20260717,8.3,-0.0235294117647058,-0.0280294117647058,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260715-600857.SH-auction_v3_walkforward_3,20260715,20260716,20260717,600857.SH,宁波中百,1→2,48.0,21.03,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,21.56,20260717,21.12,-0.020408163265306145,-0.024908163265306146,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260715-605089.SH-auction_v3_walkforward_3,20260715,20260716,20260717,605089.SH,味知香,1→2,49.0,20.19,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,20.48,20260717,20.9,0.0205078125,0.0160078125,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,0.0,1.0,t1_open
20260715-603137.SH-auction_v3_walkforward_3,20260715,20260716,20260717,603137.SH,恒尚节能,3→4,50.0,35.61,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-15T18:36:54+00:00,8cf4f8f18cb7dd28ef02cba781765d7c922e8be449f19f3cb32bede796d2672a,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260716,32.05,20260720,27.6,-0.1388455538221528,-0.1433455538221528,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,delayed_first_tradable_open
20260716-603716.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603716.SH,塞力医疗,1→2,1.0,16.12,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,17.05,20260720,14.42,-0.15425219941348978,-0.15875219941348978,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002173.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002173.SZ,创新医疗,1→2,2.0,17.44,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,18.01,20260720,17.42,-0.03275957801221552,-0.037259578012215515,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603580.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603580.SH,艾艾精工,3→4,3.0,40.84,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,44.92,20260720,49.41,0.09995547640249325,0.09545547640249324,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,0.0,1.0,t1_open
20260716-600664.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600664.SH,哈药股份,5→6,4.0,4.94,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,5.06,20260720,4.8,-0.05138339920948609,-0.05588339920948609,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-000566.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000566.SZ,海南海药,2→3,5.0,5.67,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,5.68,20260720,4.59,-0.19190140845070414,-0.19640140845070414,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-600785.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600785.SH,新华百货,2→3,6.0,9.32,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,9.47,20260720,8.28,-0.12565997888067593,-0.13015997888067593,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002739.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002739.SZ,儒意电影,2→3,7.0,10.32,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,10.99,20260720,9.59,-0.12738853503184722,-0.13188853503184722,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603496.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603496.SH,恒为科技,1→2,8.0,25.08,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,25.26,20260720,24.55,-0.02810768012668252,-0.03260768012668252,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002881.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002881.SZ,美格智能,1→2,9.0,39.05,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,38.31,20260720,40.0,0.04411380840511625,0.03961380840511625,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,0.0,1.0,t1_open
20260716-600436.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600436.SH,片仔癀,1→2,10.0,141.15,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,142.75,20260720,136.3,-0.04518388791593686,-0.04968388791593686,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-300968.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,300968.SZ,格林精密,1→2,11.0,10.24,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,10.59,20260720,10.16,-0.04060434372049104,-0.04510434372049104,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603108.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603108.SH,润达医疗,1→2,12.0,10.31,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,10.3,20260720,9.65,-0.06310679611650483,-0.06760679611650483,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-600203.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600203.SH,福日电子,1→2,13.0,11.92,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,11.64,20260720,10.15,-0.12800687285223378,-0.13250687285223378,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-000676.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000676.SZ,智度股份,2→3,14.0,6.22,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,6.65,20260720,6.55,-0.015037593984962516,-0.019537593984962517,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-600162.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600162.SH,香江控股,2→3,15.0,2.78,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,2.9,20260720,2.76,-0.0482758620689655,-0.0527758620689655,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-600611.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600611.SH,大众交通,1→2,16.0,4.09,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,4.49,20260720,3.68,-0.180400890868597,-0.184900890868597,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-001258.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,001258.SZ,立新能源,1→2,17.0,7.52,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,7.42,20260720,8.84,0.1913746630727764,0.1868746630727764,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,0.0,1.0,t1_open
20260716-002760.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002760.SZ,凤形股份,1→2,18.0,17.97,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,19.29,20260720,16.41,-0.14930015552099518,-0.15380015552099519,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603327.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603327.SH,福蓉科技,1→2,19.0,8.57,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,8.6,20260720,7.92,-0.07906976744186056,-0.08356976744186057,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002045.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002045.SZ,国光电器,1→2,20.0,8.34,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,8.45,20260720,7.89,-0.06627218934911239,-0.07077218934911239,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002365.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002365.SZ,永安药业,2→3,21.0,13.18,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,14.0,20260720,11.72,-0.1628571428571428,-0.16735714285714282,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-600602.SH-auction_v3_walkforward_3,20260716,20260717,20260720,600602.SH,云赛智联,1→2,22.0,18.26,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,18.37,20260720,18.25,-0.0065323897659227415,-0.011032389765922742,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-000920.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000920.SZ,沃顿科技,1→2,23.0,14.15,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,14.07,20260720,13.76,-0.022032693674484682,-0.026532693674484683,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002829.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002829.SZ,星网宇达,1→2,24.0,18.84,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,18.56,20260720,20.01,0.07812500000000022,0.07362500000000022,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,0.0,1.0,t1_open
20260716-002127.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002127.SZ,南极电商,1→2,25.0,3.23,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,3.23,20260720,3.13,-0.03095975232198145,-0.035459752321981446,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603407.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603407.SH,长裕集团,1→2,26.0,65.64,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,66.11,20260720,57.63,-0.12827106337921645,-0.13277106337921646,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-001230.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,001230.SZ,劲旅环境,1→2,27.0,19.46,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,19.91,20260720,19.38,-0.02661978905072837,-0.03111978905072837,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603567.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603567.SH,珍宝岛,1→2,28.0,5.48,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,5.7,20260720,5.46,-0.04210526315789476,-0.046605263157894754,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-300805.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,300805.SZ,电声股份,1→2,29.0,8.83,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,9.12,20260720,8.34,-0.08552631578947356,-0.09002631578947357,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002350.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002350.SZ,北京科锐,1→2,30.0,16.06,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,15.75,20260720,15.11,-0.0406349206349208,-0.0451349206349208,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002632.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002632.SZ,道明光学,1→2,31.0,9.63,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,10.19,20260720,9.53,-0.06476938174681057,-0.06926938174681058,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-002775.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,002775.SZ,文科股份,1→2,32.0,3.5,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,3.51,20260720,3.35,-0.04558404558404561,-0.050084045584045604,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-000504.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000504.SZ,南华生物,2→3,33.0,9.36,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,9.19,20260720,8.4,-0.08596300326441775,-0.09046300326441775,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-601595.SH-auction_v3_walkforward_3,20260716,20260717,20260720,601595.SH,上海电影,1→2,34.0,18.16,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,18.38,20260720,17.22,-0.06311207834602828,-0.06761207834602828,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-000829.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000829.SZ,天音控股,1→2,35.0,9.12,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,8.7,20260720,8.67,-0.0034482758620688614,-0.007948275862068862,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-000892.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000892.SZ,欢瑞世纪,1→2,36.0,3.87,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,3.87,20260720,3.58,-0.07493540051679592,-0.07943540051679593,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-001365.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,001365.SZ,天海电子,1→2,37.0,43.25,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,42.82,20260720,40.54,-0.05324614666043903,-0.05774614666043903,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-603178.SH-auction_v3_walkforward_3,20260716,20260717,20260720,603178.SH,圣龙股份,1→2,38.0,15.74,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,15.43,20260720,15.45,0.0012961762799741372,-0.0032038237200258625,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-920701.BJ-auction_v3_walkforward_3,20260716,20260717,20260720,920701.BJ,豪声电子,1→2,39.0,13.52,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,13.0,20260720,13.44,0.03384615384615386,0.02934615384615386,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,0.0,1.0,t1_open
20260716-000014.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,000014.SZ,沙河股份,1→2,40.0,10.0,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,9.9,20260720,9.41,-0.04949494949494959,-0.05399494949494959,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
20260716-301176.SZ-auction_v3_walkforward_3,20260716,20260717,20260720,301176.SZ,逸豪新材,1→2,41.0,58.2,,,,,,,,,,0,REJECT,没有安全买入价格，放弃,1,0,no_safe_price,auction_v3_walkforward_3,2026-07-16T13:03:52+00:00,1c05f75f3569bc1975d448f3aa3fdf31968156dee810edbf427506d35a0b305d,D_CLOSE_ONLY_NO_T_AUCTION_LEAKAGE_V1,20260717,53.23,20260720,50.5,-0.05128686830734552,-0.05578686830734552,market_proxy,COUNTERFACTUAL_READY,0.0,price_above_cap,1.0,,,,,1.0,0.0,t1_open
